gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
6163111692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/610149231/original.jpg	https://www.inaturalist.org/photos/610149231					2026-01-17T20:45:09Z	Chase Mathey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chase Mathey
6163111692	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/610149253/original.jpg	https://www.inaturalist.org/photos/610149253					2026-01-17T20:45:04Z	Chase Mathey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chase Mathey
6163085075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615583331/original.jpg	https://www.inaturalist.org/photos/615583331					2026-02-10T19:07:38Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163085075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615583060/original.jpg	https://www.inaturalist.org/photos/615583060					2026-02-10T19:07:16Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163085075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615582959/original.jpg	https://www.inaturalist.org/photos/615582959					2026-02-10T19:03:44Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163085075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615583210/original.jpg	https://www.inaturalist.org/photos/615583210					2026-02-10T19:07:25Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163085075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615583473/original.jpg	https://www.inaturalist.org/photos/615583473					2026-02-10T19:08:43Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163085075	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615582875/original.jpg	https://www.inaturalist.org/photos/615582875					2026-02-10T19:03:37Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6163084678	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617586873/original.jpg	https://www.inaturalist.org/photos/617586873					2025-05-25T22:48:00Z	MercatorH8r		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	MercatorH8r
6163039019	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617586920/original.jpg	https://www.inaturalist.org/photos/617586920					2025-05-25T22:48:00Z	MercatorH8r		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	MercatorH8r
6162986700	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/616806069/original.jpg	https://www.inaturalist.org/photos/616806069					2026-02-15T21:42:02Z	Jonathan Newman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jonathan Newman
6162950331	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/616543465/original.jpg	https://www.inaturalist.org/photos/616543465					2026-02-16T16:17:19Z	oik0s		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	oik0s
6162899107	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617586914/original.jpg	https://www.inaturalist.org/photos/617586914					2025-05-25T22:48:00Z	MercatorH8r		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	MercatorH8r
6162889540	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/616787701/original.jpg	https://www.inaturalist.org/photos/616787701					2026-02-17T13:46:42Z	Marion Barlow		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marion Barlow
6162878183	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617586880/original.jpg	https://www.inaturalist.org/photos/617586880					2025-05-25T22:48:00Z	MercatorH8r		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	MercatorH8r
6162873010	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/617586860/original.jpg	https://www.inaturalist.org/photos/617586860					2025-05-25T22:48:00Z	MercatorH8r		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	MercatorH8r
6162823271	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/500106005/original.jpg	https://www.inaturalist.org/photos/500106005					2025-02-08T01:07:41Z	Julien Renoult		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Julien Renoult
6162823271	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/500106010/original.jpg	https://www.inaturalist.org/photos/500106010					2025-02-08T01:07:46Z	Julien Renoult		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Julien Renoult
6159666876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615590482/original.jpg	https://www.inaturalist.org/photos/615590482					2025-01-17T23:48:36Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159666876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615590396/original.jpg	https://www.inaturalist.org/photos/615590396					2025-01-17T23:53:16Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159666876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615590554/original.jpg	https://www.inaturalist.org/photos/615590554					2025-01-17T23:49:16Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159666876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615590261/original.jpg	https://www.inaturalist.org/photos/615590261					2025-01-17T23:48:32Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159666876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615590674/original.jpg	https://www.inaturalist.org/photos/615590674					2025-01-17T23:49:38Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159666876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615590825/original.jpg	https://www.inaturalist.org/photos/615590825					2025-01-17T23:52:11Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159666876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615590755/original.jpg	https://www.inaturalist.org/photos/615590755					2025-01-17T23:49:19Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159666876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615590806/original.jpg	https://www.inaturalist.org/photos/615590806					2025-01-17T23:52:04Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159623078	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/614601485/original.jpg	https://www.inaturalist.org/photos/614601485					2026-02-09T21:10:31Z	oik0s		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	oik0s
6159621195	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615743794/original.jpg	https://www.inaturalist.org/photos/615743794					2026-02-14T17:49:30Z	Elizabeth Gomez Soto		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Elizabeth Gomez Soto
6159617887	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615582358/original.jpg	https://www.inaturalist.org/photos/615582358					2026-02-10T18:32:35Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159554522	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/609243371/original.jpg	https://www.inaturalist.org/photos/609243371					2026-01-19T17:18:39Z	Peter Archdale		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Peter Archdale
6159554522	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/609243347/original.jpg	https://www.inaturalist.org/photos/609243347					2026-01-19T17:18:39Z	Peter Archdale		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Peter Archdale
6159554026	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/610056038/original.jpg	https://www.inaturalist.org/photos/610056038					2026-01-20T22:43:31Z	Juan José Echeverri Nieto		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Juan José Echeverri Nieto
6159554026	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/610055970/original.jpg	https://www.inaturalist.org/photos/610055970					2026-01-20T22:43:36Z	Juan José Echeverri Nieto		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Juan José Echeverri Nieto
6159554026	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/610056186/original.jpg	https://www.inaturalist.org/photos/610056186					2026-01-20T22:43:34Z	Juan José Echeverri Nieto		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Juan José Echeverri Nieto
6159441938	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/150189273/original.jpeg	https://www.inaturalist.org/photos/150189273					2021-08-10T12:44:53Z	Richard Carlson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Richard Carlson
6159432669	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615767823/original.jpg	https://www.inaturalist.org/photos/615767823					2026-02-14T19:33:22Z	francisco javier		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	francisco javier
6159423431	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615571425/original.jpg	https://www.inaturalist.org/photos/615571425					2026-02-10T15:52:25Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159423431	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615571424/original.jpg	https://www.inaturalist.org/photos/615571424					2026-02-10T15:52:49Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159397710	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615929020/original.jpg	https://www.inaturalist.org/photos/615929020					2026-02-13T21:06:56Z	oik0s		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	oik0s
6159397619	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615588834/original.jpg	https://www.inaturalist.org/photos/615588834					2025-11-19T21:48:47Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159384494	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615584461/original.jpg	https://www.inaturalist.org/photos/615584461					2026-02-10T20:53:05Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159384494	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615584472/original.jpg	https://www.inaturalist.org/photos/615584472					2026-02-10T20:49:49Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159363390	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615790519/original.jpg	https://www.inaturalist.org/photos/615790519					2026-02-12T23:18:12Z	rwinslow		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rwinslow
6159363390	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615790536/original.jpg	https://www.inaturalist.org/photos/615790536					2026-02-12T23:18:36Z	rwinslow		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rwinslow
6159363390	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615790593/original.jpg	https://www.inaturalist.org/photos/615790593					2026-02-12T23:18:16Z	rwinslow		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rwinslow
6159363390	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615790575/original.jpg	https://www.inaturalist.org/photos/615790575					2026-02-12T23:18:08Z	rwinslow		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rwinslow
6159351650	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/474372543/original.jpeg	https://www.inaturalist.org/photos/474372543					2025-03-05T16:52:52Z	Diane Bricmont		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Diane Bricmont
6159349265	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615758027/original.jpg	https://www.inaturalist.org/photos/615758027					2026-02-14T18:54:05Z	francisco javier		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	francisco javier
6159343448	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/614059377/original.jpg	https://www.inaturalist.org/photos/614059377					2026-02-08T00:18:15Z	carlos salazar		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	carlos salazar
6159333493	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/611754342/original.jpg	https://www.inaturalist.org/photos/611754342					2026-01-29T17:45:19Z	Jack Hambene		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jack Hambene
6159329531	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/592103643/original.jpg	https://www.inaturalist.org/photos/592103643					2025-11-15T19:37:48Z	danielmesc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	danielmesc
6159301550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/461087553/original.jpeg	https://www.inaturalist.org/photos/461087553					2025-01-01T19:06:21Z	Jens Søgaard Hansen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jens Søgaard Hansen
6159301550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/461087579/original.jpeg	https://www.inaturalist.org/photos/461087579					2025-01-01T19:06:08Z	Jens Søgaard Hansen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jens Søgaard Hansen
6159301550	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/461087566/original.jpeg	https://www.inaturalist.org/photos/461087566					2025-01-01T19:06:28Z	Jens Søgaard Hansen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jens Søgaard Hansen
6159268208	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/612411181/original.jpg	https://www.inaturalist.org/photos/612411181					2026-01-19T22:30:06Z	Peter Archdale		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Peter Archdale
6159246058	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615586959/original.jpg	https://www.inaturalist.org/photos/615586959					2026-02-11T23:12:05Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159246058	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615586676/original.jpg	https://www.inaturalist.org/photos/615586676					2026-02-11T23:10:13Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159246058	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615586804/original.jpg	https://www.inaturalist.org/photos/615586804					2026-02-11T23:12:30Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159232881	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/615589264/original.jpg	https://www.inaturalist.org/photos/615589264					2025-11-20T21:49:27Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159188814	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/316063627/original.jpg	https://www.inaturalist.org/photos/316063627					2023-06-25T16:06:40Z	Aparajita Datta		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Aparajita Datta
6159188632	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/616384423/original.jpg	https://www.inaturalist.org/photos/616384423					2026-01-31T17:57:13Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159188632	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/616384560/original.jpg	https://www.inaturalist.org/photos/616384560					2026-01-31T17:57:10Z	Sebas Arango		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sebas Arango
6159170891	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/614620037/original.jpg	https://www.inaturalist.org/photos/614620037					2025-12-06T17:30:37Z	Anne Heyerly		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anne Heyerly
6159157312	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/244726784/original.jpeg	https://www.inaturalist.org/photos/244726784					2022-11-24T01:19:18Z	Juan Sebastián León Lleras		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Juan Sebastián León Lleras
6159138166	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/472916825/original.jpeg	https://www.inaturalist.org/photos/472916825					2025-01-13T20:19:16Z	Anneke Jonker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anneke Jonker
6159138166	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/472916833/original.jpeg	https://www.inaturalist.org/photos/472916833					2025-01-13T20:19:22Z	Anneke Jonker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anneke Jonker
6159138166	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/472916839/original.jpeg	https://www.inaturalist.org/photos/472916839					2025-01-13T20:19:29Z	Anneke Jonker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anneke Jonker
6147696353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/612847803/original.jpg	https://www.inaturalist.org/photos/612847803					2026-02-03T01:58:10Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6147696353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/612847804/original.jpg	https://www.inaturalist.org/photos/612847804					2026-02-03T01:58:12Z	@gonzalezduran		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	@gonzalezduran
6147653766	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/549436558/original.jpg	https://www.inaturalist.org/photos/549436558					2025-07-27T19:28:53Z	quercushumboldtii		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	quercushumboldtii
6147645762	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/572861333/original.jpg	https://www.inaturalist.org/photos/572861333					2025-08-01T20:42:33Z	tyarborough		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tyarborough
6147643975	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/612271885/original.jpg	https://www.inaturalist.org/photos/612271885					2025-12-05T15:28:44Z	Anne Heyerly		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anne Heyerly
6147640586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/613009605/original.jpg	https://www.inaturalist.org/photos/613009605					2026-02-03T17:44:48Z	wychelm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wychelm
6147640586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/613010529/original.jpg	https://www.inaturalist.org/photos/613010529					2026-02-03T17:43:02Z	wychelm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wychelm
6147640586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/613009628/original.jpg	https://www.inaturalist.org/photos/613009628					2026-02-03T17:44:47Z	wychelm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wychelm
6147640586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/613013808/original.jpg	https://www.inaturalist.org/photos/613013808					2026-02-03T17:42:47Z	wychelm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wychelm
6147640586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/613009570/original.jpg	https://www.inaturalist.org/photos/613009570					2026-02-03T17:43:14Z	wychelm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wychelm
6147640586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/613009818/original.jpg	https://www.inaturalist.org/photos/613009818					2026-02-03T17:43:19Z	wychelm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wychelm
6147640586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/613009798/original.jpg	https://www.inaturalist.org/photos/613009798					2026-02-03T17:44:42Z	wychelm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wychelm
6147640586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/613010544/original.jpg	https://www.inaturalist.org/photos/613010544					2026-02-03T17:42:57Z	wychelm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wychelm
6147640586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/613010512/original.jpg	https://www.inaturalist.org/photos/613010512					2026-02-03T17:43:10Z	wychelm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wychelm
6147640586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/613010566/original.jpg	https://www.inaturalist.org/photos/613010566					2026-02-03T17:42:52Z	wychelm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wychelm
6147640586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/613010495/original.jpg	https://www.inaturalist.org/photos/613010495					2026-02-03T17:43:11Z	wychelm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wychelm
6147631533	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/611943869/original.jpg	https://www.inaturalist.org/photos/611943869					2026-01-26T19:16:02Z	jimfuehrmeyer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jimfuehrmeyer
6147571567	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/603292616/original.jpg	https://www.inaturalist.org/photos/603292616					2025-12-28T15:42:34Z	Claire Cox		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claire Cox
6147559355	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/591456270/original.jpg	https://www.inaturalist.org/photos/591456270					2025-11-12T20:38:50Z	policia2000		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	policia2000
